Latitude,Longitude,Rainfall_mm
16.6,98.25,21.2281775322131
16.65,98.25,21.2126690298867
16.7,98.25,17.462121298521
16.75,98.25,21.3436014037922
16.8,98.25,24.8134552282022
16.85,98.25,20.8932612371214
16.9,98.25,15.1056934136175
16.95,98.25,24.8246100704006
17,98.25,20.0821481286505
17.05,98.25,20.0414093125515
17.1,98.25,18.8711455026757
17.15,98.25,19.481161083919
17.2,98.25,19.4933773786063
17.25,98.25,18.5697997842239
17.3,98.25,19.0680288665456
17.35,98.25,16.7910919246928
17.4,98.25,13.6420334950848
17.45,98.25,15.3124005245401
17.5,98.25,18.5626946870655
17.55,98.25,15.0178741961307
17.6,98.25,12.8396931608112
17.65,98.25,17.201859637281
17.7,98.25,15.0208391719023
17.75,98.25,13.4088932929591
17.8,98.25,8.81499938072475
17.85,98.25,12.8009886669325
17.9,98.25,13.1809428511533
17.95,98.25,14.1911555275528
18,98.25,14.5898954114615
18.05,98.25,14.3326590332029
18.1,98.25,11.6799903881634
18.15,98.25,12.0841593585385
18.2,98.25,9.15609939063254
18.25,98.25,10.5702990908933
18.3,98.25,10.6189443558685
18.35,98.25,11.275421747097
18.4,98.25,9.8730744284109
18.45,98.25,10.0307127287277
18.5,98.25,10.0482731020405
18.55,98.25,8.19269760891807
18.6,98.25,11.9648316985
18.65,98.25,8.89777705319192
18.7,98.25,12.7228299663934
18.75,98.25,8.545164748061
18.8,98.25,8.85132958775118
18.85,98.25,7.66346038170518
18.9,98.25,8.99513852769556
18.95,98.25,5.42687006631505
19,98.25,6.63415194304192
13,98.3,3.35617373250546
13.05,98.3,6.60094523705139
13.1,98.3,5.68004191763191
13.15,98.3,3.24780894746077
13.2,98.3,12.2127247171951
13.25,98.3,4.81469362479249
13.3,98.3,4.49167526575484
13.35,98.3,5.9434620896843
13.4,98.3,8.68122044649773
13.45,98.3,8.47066565364149
13.5,98.3,5.66575888632096
13.55,98.3,8.06833342916797
13.6,98.3,5.37232540957586
13.65,98.3,8.54785011343391
13.7,98.3,8.78586679472106
13.75,98.3,8.60802372298765
13.8,98.3,13.6952521229424
13.85,98.3,6.36747137179952
13.9,98.3,5.96741783189892
13.95,98.3,10.4069163316376
14,98.3,13.8367283171601
14.05,98.3,10.5046137810996
14.1,98.3,10.4290593724406
14.15,98.3,12.2352382505182
14.2,98.3,11.4493915681801
14.25,98.3,16.297130036603
14.3,98.3,13.2008632340967
14.35,98.3,16.3007525834833
14.4,98.3,10.9733370731665
14.45,98.3,16.3247727995942
14.5,98.3,20.7601645109901
14.55,98.3,17.8829758313777
14.6,98.3,15.1472148973264
14.65,98.3,16.6311882997678
14.7,98.3,18.3585800596575
14.75,98.3,16.2210624253643
14.8,98.3,17.1235146779426
14.85,98.3,17.5639597183268
14.9,98.3,19.1912344002819
14.95,98.3,16.9144433644152
15,98.3,19.0216519226269
15.05,98.3,22.7514967115742
15.1,98.3,20.4305103925053
15.15,98.3,21.9501256470105
15.2,98.3,24.5620055210748
15.25,98.3,23.6870625809411
15.3,98.3,21.8720300869568
15.35,98.3,22.3240503059964
15.4,98.3,22.1630123012488
15.45,98.3,23.6650167530383
15.5,98.3,23.8184575396065
15.55,98.3,23.1298321180359
15.6,98.3,24.549405036601
15.65,98.3,23.6183283412312
15.7,98.3,25.8884495690445
15.75,98.3,24.2805976339467
15.8,98.3,27.2676060565747
15.85,98.3,23.5465275949125
15.9,98.3,24.6131454193736
15.95,98.3,26.3657326528655
16,98.3,27.8944094672759
16.05,98.3,23.9415195730453
16.1,98.3,25.9773462439988
16.15,98.3,26.4324777689975
16.2,98.3,21.097072603536
16.25,98.3,25.8793970227082
16.3,98.3,25.3241210327342
16.35,98.3,25.7837523801885
16.4,98.3,28.349250735024
16.45,98.3,25.4890942828847
16.5,98.3,28.2641144729522
16.55,98.3,26.5119248165055
16.6,98.3,23.879524126847
16.65,98.3,23.1705868980889
16.7,98.3,23.1738888253557
16.75,98.3,21.3093212706615
16.8,98.3,21.3811858872986
16.85,98.3,23.010626244987
16.9,98.3,21.2633608737515
16.95,98.3,21.5978318430278
17,98.3,19.6689555066029
17.05,98.3,21.1136191421866
17.1,98.3,19.1921879088901
17.15,98.3,18.5469867375121
17.2,98.3,17.4696685516227
17.25,98.3,18.3608047795802
17.3,98.3,16.206369094554
17.35,98.3,17.5907264337109
17.4,98.3,21.3737134095848
17.45,98.3,8.83778461738272
17.5,98.3,20.2109080917198
17.55,98.3,18.2178478674992
17.6,98.3,15.4411506105916
17.65,98.3,14.7510181899125
17.7,98.3,18.731448721184
17.75,98.3,14.9047370383199
17.8,98.3,14.5863086843227
17.85,98.3,12.1433994286577
17.9,98.3,11.0835982947179
17.95,98.3,14.702187689604
18,98.3,14.8095124576764
18.05,98.3,14.3067343636555
18.1,98.3,10.7483532303767
18.15,98.3,11.5124414880337
18.2,98.3,15.4495864270336
18.25,98.3,10.6138495127394
18.3,98.3,8.84106660497597
18.35,98.3,7.03395513916076
18.4,98.3,5.54656573686816
18.45,98.3,9.4175889281393
18.5,98.3,12.8989721531999
18.55,98.3,8.71592845075807
18.6,98.3,9.64604941898646
18.65,98.3,10.7078750132454
18.7,98.3,9.77584448928443
18.75,98.3,11.4214481965363
18.8,98.3,6.32623637248707
18.85,98.3,8.12045809710429
18.9,98.3,8.51865226272226
18.95,98.3,8.66521622192096
19,98.3,10.6612119791581
13,98.35,9.15066164637219
13.05,98.35,6.84947309623558
13.1,98.35,5.94311545426831
13.15,98.35,3.60698331435792
13.2,98.35,6.21932414277823
13.25,98.35,6.3420685257164
13.3,98.35,4.77737295104908
13.35,98.35,2.08603714669531
13.4,98.35,4.37166773946637
13.45,98.35,9.15398302504182
13.5,98.35,8.76045422152261
13.55,98.35,10.5376669018537
13.6,98.35,6.65615065215707
13.65,98.35,7.88578207627449
13.7,98.35,13.0186681490263
13.75,98.35,12.4825367877822
13.8,98.35,7.33396572686263
13.85,98.35,8.74655839342972
13.9,98.35,10.8102075189415
13.95,98.35,7.40283118681487
14,98.35,9.57146614838088
14.05,98.35,11.3397138354772
14.1,98.35,14.4259687421076
14.15,98.35,10.8513249574733
14.2,98.35,14.5398583462023
14.25,98.35,12.7744669559548
14.3,98.35,14.7812927229295
14.35,98.35,14.4167058489333
14.4,98.35,14.0285096812019
14.45,98.35,13.3770503906384
14.5,98.35,17.4567602635054
14.55,98.35,20.4786332860941
14.6,98.35,20.2305256400194
14.65,98.35,16.9966963650214
14.7,98.35,19.8757947588872
14.75,98.35,18.8726858003518
14.8,98.35,18.9324216214045
14.85,98.35,18.4270369203912
14.9,98.35,23.5080721556273
14.95,98.35,20.939927586528
15,98.35,23.6822453045191
15.05,98.35,18.7075962883393
15.1,98.35,21.791586076127
15.15,98.35,20.1594584027062
15.2,98.35,19.3826917552775
15.25,98.35,23.889856636586
15.3,98.35,26.2335609718911
15.35,98.35,21.9461681019696
15.4,98.35,28.5814838347866
15.45,98.35,24.31268492829
15.5,98.35,25.8537423119332
