CropWaterDemand_mm,EffectiveRainfall_mm,SoilMoisture_pct,GrowthStage,WaterStressClass
3.75531534493245,3.45662486574424,38.6869246857392,Development,Low
6.2333331251358,0.309698113084786,27.3730995130542,MidSeason,High
3.57046750754802,2.40851973210446,27.5067727777281,LateSeason,Low
4.19434220874982,0,44.1756719004532,Development,Medium
5.86205104290874,0.314715573779799,50.4186428413345,MidSeason,High
3.87935424203761,1.80012510751914,32.4859210093573,Development,Low
3.96259443027812,1.44891226069943,23.7016051737055,Development,Medium
2.68997718759961,0,22.9357997892776,Initial,Medium
2.98726901228276,0,24.9154610462122,Initial,Low
3.11512041823216,0,59.1499696870113,LateSeason,Low
4.7012716275617,0,48.72231474211,Development,Medium
5.316538297486,1.71640972118818,25.9748960942512,MidSeason,High
5.79438685110332,0,34.6635236989439,MidSeason,High
3.67575875915783,1.33474362376383,37.065727188497,Development,Low
4.74336476652007,3.21412851382413,54.5328187259762,Development,Low
2.69008078130526,3.38549791331178,49.0888233285988,Initial,Low
3.25042397118001,0.607156592281299,38.3353708525242,LateSeason,Low
3.95335005730168,0,59.5733522202537,LateSeason,Medium
5.96014958665095,0,37.907129890082,MidSeason,High
3.56516609668575,3.16458315531314,51.0283686423073,LateSeason,Low
5.61560375453377,3.29243551725192,45.4432873380466,MidSeason,Low
5.60423494475124,2.30940174544886,24.074578183895,MidSeason,Medium
2.77534261932784,0.474576769850142,44.5140385648042,Initial,Low
3.0966798672028,3.74750239734839,53.8295824631396,LateSeason,Low
3.42884884917384,0,46.8237763873535,Development,Medium
4.25693819177719,2.61976005797896,44.585280168585,Development,Low
3.72339782352129,0.164395925345746,37.3576493577184,Development,Medium
5.12760598115077,2.45382323921054,23.0769266603695,MidSeason,Medium
5.07516295097024,2.20344119412443,56.5515381344279,MidSeason,Low
4.79434736022572,2.26684067067368,32.9101694619023,MidSeason,Low
3.85478209091758,0,44.2430198120049,Development,Medium
2.66699546220318,3.01461883143182,32.9503525587797,Initial,Low
3.94070623476349,2.00288291834689,43.118556225756,LateSeason,Low
3.70974782703295,2.9720596568235,28.5675630474815,Development,Low
3.29212595266746,0.450703249782904,25.058279260527,Development,Medium
2.22041922336785,0,29.1775776643365,Initial,Low
3.40012331798269,1.56225044703509,28.5105973651429,Development,Low
2.40371531114621,0,45.0166466145953,Initial,Low
3.24989132480166,1.80394482592713,30.8515958146409,Development,Low
6.32347965967119,2.2031962206205,55.3415417361034,MidSeason,Medium
3.59456263755815,0,45.6090120582184,LateSeason,Low
6.38457531790508,0,32.0575946925713,MidSeason,High
4.66194430531264,0,30.8297459296112,Development,High
6.6428087378824,0,20.7466367942412,MidSeason,High
5.27560792069999,0.0872943449805872,45.3352624672995,MidSeason,High
2.96776463645114,3.36282587884512,28.7836256063101,LateSeason,Low
5.45348732222806,3.81433697077954,27.4907763499458,MidSeason,Low
4.00857360592052,2.49383714120404,26.4997333241031,LateSeason,Medium
4.60407650670453,0.191396882707293,56.9633320876887,Development,Medium
4.18832507436128,2.853597141941,23.8774588850684,Development,Low
5.41514820185546,0,42.4812528686158,MidSeason,High
3.61594444155501,1.81867066041887,52.1279428327565,LateSeason,Low
5.16325775988723,1.3714750358014,52.0060064463156,MidSeason,Low
3.38006223281749,0,56.6714388128325,Development,Medium
3.23650122155098,2.25560351259469,55.7268469345389,Development,Low
4.67418504434285,2.93539195784951,35.5162060232374,MidSeason,Low
4.66493034996944,0,49.7547404811401,Development,Medium
5.91443307009122,3.22913401922745,36.9935371709444,MidSeason,Low
3.35038368376717,0,21.4280092486367,LateSeason,Medium
3.93876943607841,0.0733976264059217,52.9786473273817,LateSeason,Medium
3.61313219760013,0,50.6337385799805,LateSeason,Low
2.13859387251292,0,26.8179454359129,Initial,Medium
6.20753866043733,0,52.3515931725354,MidSeason,High
3.90123039053574,1.60700587414243,29.3285891993947,Development,Medium
3.66877871619172,1.10234647493705,25.2613652525156,LateSeason,Medium
4.74008895062609,0,25.1664926787282,Development,High
2.87104475085941,1.71267702607879,20.9064622339444,LateSeason,Low
2.93726481406942,0,50.1186803553348,Initial,Low
3.49131222662712,0,23.752733535164,Development,High
2.94439116598397,2.47812533452961,56.8422491889103,LateSeason,Low
5.35258699989343,2.43046509699085,59.5122170471146,MidSeason,Low
3.91903877247852,0.0747719298121741,22.2343762888658,LateSeason,Medium
5.3146743143811,0,37.9317865509909,MidSeason,High
2.05053642512736,2.57905738288066,23.8400416228145,Initial,Low
6.31494834486036,0,29.8562230262772,MidSeason,High
6.04420946252179,3.88035658355165,45.2748442517728,MidSeason,Low
6.3139029603681,0,56.3470196345237,MidSeason,High
2.75457207666738,0.54141321379988,30.1529518577493,Initial,Low
2.94145200285005,2.1246351672658,29.3296979200741,Initial,Low
3.25916129229319,3.5217793474974,25.5949343016012,LateSeason,Low
3.9741007030472,1.80922395363437,52.0218450719738,LateSeason,Low
3.43181871817409,1.0223624737858,49.4408093136367,LateSeason,Low
3.98052815477999,0,35.8197159093965,Development,Medium
2.03963327382957,0,32.8250193392772,Initial,Low
6.63665057283264,0,39.8458753028413,MidSeason,High
6.06347327519745,3.58637869002203,36.6951422906537,MidSeason,Medium
5.4950309409401,3.97955828156194,29.7235920263212,MidSeason,Low
2.07085417651532,1.53655642955456,59.043048291008,Initial,Low
2.25565660472407,0.759463978720554,27.0192955884059,Initial,Low
5.4154638856295,3.14169959643653,47.1302901318704,MidSeason,Low
2.63808169105033,1.80293202633462,43.20303882049,Initial,Low
3.92954405329754,1.05819932683973,27.686203173645,LateSeason,Medium
3.32049692226404,0,46.6654911107645,LateSeason,Medium
2.29887187118901,0.1561016293653,37.8632245499717,Initial,Low
2.05008647580806,0,36.0710565607688,Initial,Low
4.01264846436064,1.90460822408643,42.7518428994883,LateSeason,Low
3.1033322737971,2.09709650283052,51.7986233997715,LateSeason,Low
4.49903198940162,0,52.2508825422515,Development,Medium
4.32176652100937,0,36.1601428231739,Development,Medium
3.28369043483871,1.72487214037779,57.7245211659783,LateSeason,Low
3.55813460717457,0,40.0325288198817,Development,Medium
2.12642909323928,0.919236988885416,29.1163619908917,Initial,Low
5.06113515335324,0,48.3627577304308,MidSeason,Medium
4.44153770494566,2.28257743327109,36.8153135288142,Development,Low
6.82971678675341,2.09767026746754,52.473631769756,MidSeason,Medium
3.71565470944918,1.40525864472211,45.124556082094,LateSeason,Low
3.59927822923221,1.54968008406026,57.6487961117688,Development,Low
2.783628818183,2.70781084070271,26.2462274651956,Initial,Low
2.61282160909986,1.31923663317034,38.678393358185,Initial,Low
3.96401047380789,0.669921968010613,25.7702145269126,LateSeason,Medium
2.52977965666778,0,27.5163640416986,Initial,Low
3.79170391856327,0,59.1613135761635,LateSeason,Low
5.02924612835072,3.19125200679665,24.6531935180502,MidSeason,Low
3.06345072125487,0,25.324950852246,LateSeason,Medium
2.91750126012816,0,57.1572142926544,LateSeason,Low
2.87021602971769,0,22.2042690031382,Initial,Medium
2.51004521455778,0,25.7186926969567,Initial,Low
2.982329696529,0,35.1560443971798,LateSeason,Medium
4.64402118003127,0.439026812469895,31.4609393900283,Development,High
3.48076185658088,1.55136718866616,37.0135051774916,LateSeason,Low
2.17149464520153,0.54187510900408,24.8977845035647,Initial,Low
3.30329603979326,0,39.6137869262061,Development,Medium
4.78955607382178,0.561621030645027,59.5046645476262,MidSeason,Low
2.55883676753428,1.18682231798397,36.7808694358556,Initial,Low
3.31759383681555,0.406959355029314,25.9777138116334,LateSeason,Medium
3.97416633383407,2.83604135906137,33.1970103958855,LateSeason,Low
4.44140974541307,1.45262344699369,51.4517788213947,Development,Low
4.08708166756333,1.12036553981689,51.9120342850061,Development,Low
2.36135782357411,2.8726303104767,51.6015596340203,Initial,Low
4.40484729743524,1.87583251323843,30.6886332998915,Development,Low
2.81217663381581,2.50217096062255,51.8714481211344,Initial,Low
5.70017258032153,3.72239800819697,58.2842364538904,MidSeason,Low
6.15180918717313,0.62618089418947,20.6603554225168,MidSeason,High
6.47009909756345,2.77894072390001,48.6915181863518,MidSeason,Medium
5.47965670797764,0,39.9665856090583,MidSeason,High
5.86380044939577,3.04095191405143,37.241863387618,MidSeason,Medium
3.0982670860025,0,28.5520943234429,LateSeason,Medium
5.61911361101459,2.77360145787158,55.6233447842259,MidSeason,Low
3.18501215923033,0,39.1618586785951,LateSeason,Medium
3.4026048761103,0,31.5306857344452,Development,Medium
2.81021023187917,0,42.8364595789368,Initial,Low
2.62537599461233,1.83817278991876,56.8988955849685,Initial,Low
3.68863007482926,2.85126189650248,39.3030655091634,LateSeason,Low
2.89965876350039,1.14974565390247,28.40539779018,Initial,Low
3.93410169724721,0.323537132926023,44.4408161418768,LateSeason,Medium
3.37279324692849,0.466202505085004,46.2530814646969,LateSeason,Low
5.2522988462242,0,25.2779352932205,MidSeason,High
2.52935493169034,2.48158812036387,24.4027844100531,Initial,Low
6.61503349975298,2.56895738591405,25.7110358885759,MidSeason,Medium
4.73325780570442,0,54.1630975860465,Development,Medium
4.14806530460162,3.74024081450383,38.469481396537,LateSeason,Low
2.40762858632082,3.12420368436288,52.3071006549063,Initial,Low
2.56962752000962,0,36.9148816006256,Initial,Low
3.3933339520645,2.09304252345891,57.6305910737052,Development,Low
3.91013468527693,0,25.877746908841,Development,High
2.77659440070166,0,37.8981399854952,Initial,Low
3.46374501325093,0,55.8767511248444,Development,Medium
4.90371106523272,0,39.1284000257866,MidSeason,High
3.7381227897184,2.90662508033494,31.923473060755,Development,Low
2.18283505462869,0,40.2787717821464,Initial,Low
3.47441961503635,0,27.8311284350865,Development,Medium
3.34599104716052,0.633972837833875,45.4540615026971,Development,Low
3.81705208813765,0.639060731025158,26.1535292855415,Development,Medium
2.15511829079272,0,47.5475947173954,Initial,Low
4.67163106036998,2.86127309058312,56.3122384189757,Development,Low
2.8298388675438,2.73709122897911,22.1123132972005,LateSeason,Low
2.84026035119193,0.94625090914549,38.134914182505,LateSeason,Low
3.16423191461002,2.40031297978351,50.9952160020563,LateSeason,Low
4.02005834225969,0,57.656599627315,LateSeason,Medium
4.57090306532422,3.01626113402896,57.7334858114314,Development,Low
3.17261634922705,1.60731304079757,57.6986104895711,LateSeason,Low
3.28635297822616,3.2080001461246,52.0643257009432,Development,Low
6.30653845566697,1.71933870203012,32.4515507029303,MidSeason,High
5.21029325302819,0,45.1042386202322,MidSeason,High
4.66187241370292,3.29400339757984,46.2981346687263,Development,Low
3.84502469885722,2.19897696188664,21.337760086937,Development,Low
3.96489993054707,3.52625740804631,35.7923086281318,Development,Low
5.02051857678013,3.66114135869317,30.2144495373852,MidSeason,Low
4.49456557807759,1.74428573018815,41.110246281693,Development,Low
4.66467316387541,3.70388671045303,21.7403198765104,Development,Low
4.5285375892125,0,30.4248262112858,Development,High
4.42785206806488,0,40.0234935061053,Development,Medium
3.34698470952759,0.226882513728766,46.1713301614752,LateSeason,Medium
4.77249753475431,0,52.0937641444562,MidSeason,Medium
2.02352087680364,3.52963718423095,32.736909182399,Initial,Low
5.83956791873,0,59.0665324174161,MidSeason,High
6.44194584305502,3.40786163609563,22.0676789719519,MidSeason,Medium
3.03774752777661,2.07807492300712,22.6322827533632,LateSeason,Low
3.82075541176584,2.00126701057816,51.7713468145249,Development,Low
3.88026210144283,3.23996240874307,31.3955605763072,Development,Low
3.72516372076478,2.47385104056963,20.0134092919315,LateSeason,Low
2.07337563602048,1.65793501474356,21.4361059737142,Initial,Low
3.28255941938043,0,23.9285141363943,Development,Medium
3.4801335449878,2.01462046337488,32.6347969122031,Development,Low
3.55345010690457,1.04821828359975,38.1957639658279,LateSeason,Low
2.4296787483807,0,39.0619796757149,Initial,Low
4.74749462522006,0,54.4737902789839,Development,Medium
5.8035910749949,3.25445592024088,43.144561186598,MidSeason,Low
6.64622671894893,0.273032693581956,52.0279194785528,MidSeason,High
2.18634198389459,2.23931110411359,52.0395490344716,Initial,Low
2.82934408843177,0.656454799809797,57.7715624916001,LateSeason,Low
6.55227298267858,0,30.352379757058,MidSeason,High
5.63876419423857,0,37.1406060844645,MidSeason,High
3.35772099774647,3.89617132844967,43.5637186324154,Development,Low
4.11469973508351,1.99153585644914,57.0693615518231,Development,Low
3.59802510871905,0,54.1035782920099,LateSeason,Low
3.17706488564473,0,46.409307706004,LateSeason,Low
2.88392930981169,0,42.184109605829,Initial,Low
2.82834697311951,0,47.8847122443511,Initial,Low
5.64826826842446,0.0257741300707259,39.3655908264093,MidSeason,High
3.13088392222182,3.59657993647718,24.2261461712703,LateSeason,Low
3.21308198848733,0,31.2932218900659,LateSeason,Medium
4.6426255217844,1.45820954882435,42.2172103471256,Development,Low
2.40459614353932,0.0621248812972466,32.9244835780632,Initial,Low
2.58571999190593,0.0163791982193304,48.8756885607176,Initial,Low
3.45410391675555,2.1900962006009,52.2682352304124,Development,Low
5.96922631809033,0,55.969272937467,MidSeason,High
4.17017510785097,0.0463334815067942,45.3830095988866,LateSeason,High
2.89611564724432,0.475021984374584,30.0208986585148,Initial,Medium
2.39437959965825,0,39.2064763816304,Initial,Low
5.1889253654729,0,55.4197075919703,MidSeason,High
5.93170944494646,0.787563660198134,48.6500693030102,MidSeason,Medium
2.56331276684186,0,39.6245859147791,Initial,Low
2.75946893170345,3.93500056857709,42.7226144463154,Initial,Low
2.08179907565661,0,30.4815605670968,Initial,Low
6.23713389885883,1.79904217439947,41.066137097454,MidSeason,Medium
4.78175731357749,1.16612897053173,59.3441715086073,Development,Medium
2.1727675213172,2.02579575168562,57.899635633396,Initial,Low
5.5600175442153,0.0999266009320081,36.2568128317958,MidSeason,High
2.487771377345,3.05843928377802,34.1687638367518,Initial,Low
6.60699711634703,2.06524632317273,41.2769478701382,MidSeason,Medium
2.14055620958173,1.60901270938458,51.1559855525565,Initial,Low
2.01965079196379,1.40332834827967,21.6400677170844,Initial,Low
5.36535051043137,0,44.018896554079,MidSeason,High
4.02807104107199,1.85212638275932,59.3865622109614,LateSeason,Low
3.58613534254141,3.09064013253629,26.2776891015333,Development,Low
3.46257307028747,2.40894916693039,55.3289558061224,Development,Low
6.24755324845368,0,44.5719658948927,MidSeason,High
2.03577917259262,0,57.6155991856196,Initial,Low
4.31302316172941,0,59.6588631812757,Development,Medium
3.45558790104122,2.31811603661805,38.7440757457689,LateSeason,Low
3.41173692569759,3.34501732460052,58.0940453324595,LateSeason,Low
2.81692705909323,2.14157748431121,56.9144611275843,Initial,Low
2.38386042815956,0,48.4894814648181,Initial,Low
3.48160344214963,1.02596305248233,20.2133441580461,LateSeason,Medium
3.6304086750997,0.136283325338439,52.558417994744,Development,Low
3.95166740726233,2.34456991644866,48.1954410914525,LateSeason,Low
6.4451268017699,2.38183476237263,54.6745776058331,MidSeason,Medium
4.41309901045435,2.37320827217967,27.8850652645831,Development,Low
4.71014661456192,0,37.7913182889154,MidSeason,High
5.61691703570125,2.7003925110548,44.5741347325853,MidSeason,Low
2.49585277385371,0,59.3523908725735,Initial,Low
4.0224309206434,0,21.2864526400399,Development,High
4.15802442107049,3.54639219556184,36.1330247562153,LateSeason,Low
3.03428475589108,0,47.402332852454,LateSeason,Low
6.05879775073652,0.268918835122811,31.9636072099195,MidSeason,High
6.33832329013216,2.8915609218815,37.7749448526743,MidSeason,Medium
3.34910939882991,0,22.306295720843,LateSeason,Medium
3.61942348630094,0,28.5808687626616,Development,Medium
3.30761615608066,0.202163541168179,35.6687040502337,Development,Medium
6.31298222760831,1.29695175125729,31.152444437202,MidSeason,High
3.26000764576131,0.406654072017336,43.6192320756173,LateSeason,Low
3.88820651945627,0.388997326258359,21.2642723966646,Development,Medium
2.30193587426569,0,37.5182759350191,Initial,Low
3.73692571553351,3.60082082330099,24.9331778664668,Development,Low
4.72704934265776,3.40142174712324,39.4758808918352,Development,Low
2.6629414915564,0.0993993890780231,52.8387571527029,Initial,Low
6.62000272623277,0.618592951345899,20.2266635788078,MidSeason,High
3.40955269767365,0,48.550612053506,LateSeason,Low
4.4742555297662,1.0639716856707,46.6245904530435,Development,Medium
3.99723250717357,0.377146631864005,29.1860482846248,LateSeason,Medium
3.46185584057698,1.56811421894232,52.7648638261287,Development,Low
6.79620445711706,3.29507564685871,43.7928706210133,MidSeason,Medium
2.95232483393935,3.20522267299326,37.3298219637657,LateSeason,Low
5.92813515783274,0.17333142512658,23.2917037982125,MidSeason,High
5.50734559826364,0,54.6841785928723,MidSeason,High
3.80409781296258,0,37.4351479162693,LateSeason,Medium
3.68864869970682,0,35.9223255247017,Development,Medium
6.06473541812746,2.45488111345923,55.6689623588659,MidSeason,Low
2.69720455634994,2.10138954672447,50.0022981974875,Initial,Low
2.0688908257808,0.699545276601323,44.1790283614208,Initial,Low
5.97529041264612,1.53622851819218,27.5712682654068,MidSeason,High
5.82495262214006,0,44.3535150493728,MidSeason,High
3.78386303759384,0,30.4205712201415,Development,High
2.14816398864539,0,37.3692538344027,Initial,Low
2.95791317929673,0,59.1704745533197,LateSeason,Low
2.73449861490273,2.1033999914086,44.1040011530346,Initial,Low
3.44627124641471,2.65156177845119,54.3149702923531,LateSeason,Low
4.62136101084347,0,41.3161197439159,Development,Medium
3.65500279306624,0.606916843196259,35.9586671118322,Development,Medium
3.93079219737722,3.03798335972014,55.1071949514999,LateSeason,Low
3.02668006892266,3.98612840621602,44.1236970542317,LateSeason,Low
5.2363288227854,1.19376555981425,56.3145337599444,MidSeason,Low
2.91023816992511,1.37466344625785,35.0194678020593,LateSeason,Low
2.83955152061905,1.50986621178956,54.8214048141066,Initial,Low
4.02708804431237,0.453005031080037,28.9304283947319,LateSeason,Medium
5.60860857801504,2.36104255175153,32.4501544825475,MidSeason,Medium
3.74743588672422,3.3437352113493,53.0880110784217,Development,Low
6.50774712766517,0,42.3049081171236,MidSeason,High
2.45153063937087,2.96731935625951,21.950474073834,Initial,Low
3.04795078596694,3.28356183962086,47.1143320142578,LateSeason,Low
5.89304638927574,0.872287785350205,54.5738873258773,MidSeason,High
2.55322431226564,3.47773907487727,56.7585874688554,Initial,Low
2.75551153092336,2.96509202219959,44.6435284099095,Initial,Low
4.38745179394478,0,26.1339846865761,Development,Medium
4.79727181279223,0.0753766891071868,45.7924141235174,Development,Medium
2.22684551765253,1.58124029379685,26.3750463873341,Initial,Low
4.72287905066442,0,56.9389997813763,Development,Medium
5.30801672282779,0.347213056384387,20.1722144055502,MidSeason,High
2.72328825932871,0,45.8479000789251,Initial,Low
3.49174853447851,3.08827711299188,45.5613599660597,LateSeason,Low
3.96089363722627,0,45.8359936469848,Development,Medium
3.26774201493406,0,33.802081616213,Development,Medium
5.26156393429802,2.02624389065587,44.1309346303547,MidSeason,Medium
2.58064805684503,0,33.5719050398056,Initial,Medium
2.99423012517965,3.98424106071918,47.8413319612418,LateSeason,Low
2.39241506653585,0,20.7644600872809,Initial,Medium
5.32782793202918,3.23865051566231,45.0284074663213,MidSeason,Low
3.53239377193338,0,52.2850408724928,LateSeason,Low
2.19937909923466,2.13074450390155,22.5268595856611,Initial,Low
6.21419741202831,3.2661870121041,43.9819755638635,MidSeason,Low
3.30045926121102,3.0828815725593,46.6124454807014,LateSeason,Low
2.8770558798604,1.51393812456546,58.7021599212809,LateSeason,Low
4.75792034247815,2.59101126587557,40.9966909270939,Development,Low
6.35731884507918,0,27.6065993549296,MidSeason,High
3.84491286050159,2.91404023892042,33.2082907846452,LateSeason,Low
6.51905152394658,0,51.4614143251535,MidSeason,High
3.00454170010808,0,49.8029911660419,LateSeason,Medium
4.92720015899125,0,50.4285685789699,MidSeason,High
2.04529469392976,2.44810085889382,40.5400818262862,Initial,Low
3.60938854407551,3.82792570193845,38.3595924739078,Development,Low
3.83721517573187,1.3026233388882,48.0524792707549,LateSeason,Low
3.43292019283864,0,58.4513482344058,Development,Low
4.72685700126545,3.50791107831551,31.8433519797856,Development,Low
3.96153834374616,3.58958274292649,55.4799697129189,Development,Low
2.83661610749707,0.644963026980601,49.0232534185524,Initial,Low
5.93299229963947,0,43.3744893689756,MidSeason,High
4.07113895782634,0,35.0565223718852,Development,Medium
3.34187939020877,1.97977381585371,45.8222994052428,LateSeason,Low
2.6619456202967,1.93833046355278,52.8391990285602,Initial,Low
3.37965210481153,0,21.1941778710038,LateSeason,Medium
2.82253456212437,0.99834494254184,45.6002347299394,Initial,Low
3.17720299097609,3.11389521018256,36.5102376572371,LateSeason,Low
3.34555620739943,3.05296491490738,50.2424704853864,Development,Low
5.90411896927186,3.72743892021819,41.1229366698453,MidSeason,Low
3.46140862422067,1.53466507673799,58.6727630612664,Development,Low
2.18311673318074,1.78854985844176,44.8828524964469,Initial,Low
4.19758218107077,0,44.3298408304236,LateSeason,Medium
6.36420986918407,3.70262040877885,50.3476543330551,MidSeason,Low
2.32658697064318,3.33429709066158,57.6738105125119,Initial,Low
5.55454142461484,1.2138740200039,48.7901600696783,MidSeason,Medium
2.51037169824936,0.727298939426852,57.5246665798499,Initial,Low
3.65299105632344,3.30484843908737,58.4567630282133,Development,Low
5.27511072394415,3.76885598078206,31.3587013998745,MidSeason,Low
5.12540256946845,0,32.2604931346565,MidSeason,High
2.2178240563183,1.50135840760816,30.9616328396734,Initial,Low
2.17244887093512,3.12968588219452,53.4347637308828,Initial,Low
4.58619576621636,3.60321280132507,51.5435229092696,Development,Low
6.34821500048592,0,25.4693900216879,MidSeason,High
4.17646011042773,3.52636157085617,41.547110598612,LateSeason,Low
6.03631413721879,2.68121488256472,37.83711569605,MidSeason,Medium
3.04411442812245,0,39.325550017056,LateSeason,Medium
3.99729869443562,0,56.2906427212206,Development,Low
2.90679900625208,1.29883595436448,52.7619802356341,Initial,Low
4.18173493109801,2.36680569885864,35.951456938602,Development,Low
2.81733529561902,3.10556806360707,39.7843719107402,Initial,Low
3.59071743254631,0,37.219497197041,Development,Medium
4.92517384204152,3.26854288488732,34.7941014118234,MidSeason,Low
4.15301319728908,0,31.0943725623369,LateSeason,Medium
2.49251139906536,2.40438975179539,46.2215526329221,Initial,Low
6.63688516862473,2.20760945815286,47.9552395227253,MidSeason,Medium
3.58952729245353,1.67073571211312,42.2567805045305,LateSeason,Low
5.33004862806083,0,29.6255099335965,MidSeason,High
3.78592243239152,3.77152164570469,57.5008366891845,LateSeason,Low
5.67011215712931,1.60737254815963,28.2344393555323,MidSeason,High
3.44183132524388,0,23.0358557576631,Development,High
6.3947556084345,1.02772897392703,21.894422546245,MidSeason,High
2.996375602002,0,57.4494643236168,Initial,Low
2.84710913600192,0.438296752715622,52.9978506680461,Initial,Low
4.27389282869481,0.281651383785769,56.2446414868923,Development,Medium
4.45331741112964,0,55.5762017662582,Development,Medium
2.7971119692488,0,59.1532538854433,Initial,Low
3.20377418852519,3.17247378599922,50.6259061569072,Development,Low
6.68918596886792,1.40139858107546,53.826438584496,MidSeason,Medium
4.66964898689604,0,35.908534789759,MidSeason,High
3.30888647320137,3.54302456182078,28.4778151935651,Development,Low
3.69546644703045,2.51747264663967,57.6087963575856,LateSeason,Low
2.14050260656824,3.77722375439294,59.1492098023614,Initial,Low
3.86265732354485,1.04500372986228,21.1465418379842,LateSeason,Medium
6.8689989828938,0,22.3936345092683,MidSeason,High
4.36178532924607,1.20924033309393,42.1573126310015,Development,Low
4.90940223311076,1.35648722964399,31.9031333685398,MidSeason,Medium
3.19094306541662,0.210927651551025,52.1518962903545,LateSeason,Low
6.41328351490862,0,43.865228734005,MidSeason,High
5.99450163427268,0,58.5642532033143,MidSeason,High
5.72494075174898,3.87717187119766,33.2079715813293,MidSeason,Low
3.18537116192204,1.58706944769836,44.5218654394718,LateSeason,Low
3.03224821976008,0,25.3049688969899,LateSeason,Medium
